00301082012B                                                                                                                                                                                                                                                                                                                                                                                                   
enteteLigne=>1|numClient=>   28956|nomClient=>RAMA                          |prenomClient=>HIND                          |dateNaisClient=>01011999|numCinClient=>S4545       |typeClient=>P|adrClient1=>SDGFSD                        |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13051408                |population=>3023   |numContratFiliale=>CI121000915|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10042010|dureeSousc=>300|primeAssurance=>000000019106|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0600|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>30052010|dateDerEch=>30042035|capitalRestantDu=>000057548808|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   15247|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>HAY ZITOUNE TAR               |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CI111000414|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10062010|dureeSousc=>197|primeAssurance=>000000017800|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15072010|dateDerEch=>15112026|capitalRestantDu=>000053614827|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012478|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>rue15 n13 rabat takadoum      |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CI111000537|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>08032011|dureeSousc=>297|primeAssurance=>000000012863|tauxAssurance=>0033200|montantCredit=>000050000000|tauxEmprunt=>0390|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15122035|capitalRestantDu=>000038744718|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>99999999|nomClient=>EL YOUSFI                     |prenomClient=>BRAHIM                        |dateNaisClient=>01011960|numCinClient=>DA80448     |typeClient=>P|adrClient1=>Casablanca Tamaris rue roudani|adrClient2=>n12365 , val d'anfa           |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>8410539                 |population=>3023   |numContratFiliale=>CI111000779|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01042010|dureeSousc=>100|primeAssurance=>000000175279|tauxAssurance=>0033200|montantCredit=>000860000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>30042010|dateDerEch=>31072018|capitalRestantDu=>000527947419|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012523|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>14041990|numCinClient=>AB95632     |typeClient=>P|adrClient1=>AIN LOUH                      |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005845                |population=>3023   |numContratFiliale=>CI111000415|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10042010|dureeSousc=>300|primeAssurance=>000000013725|tauxAssurance=>0033200|montantCredit=>000043500000|tauxEmprunt=>0420|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15052010|dateDerEch=>15042035|capitalRestantDu=>000041340876|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   15269|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>                              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CI111000410|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10062010|dureeSousc=>300|primeAssurance=>000000018705|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15072010|dateDerEch=>15062035|capitalRestantDu=>000056341788|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012478|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>rue 15 apt5 taz               |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CI111000531|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>07032011|dureeSousc=>300|primeAssurance=>000000006062|tauxAssurance=>0033200|montantCredit=>000018800000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15032036|capitalRestantDu=>000018259976|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012478|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>rue15 n13 rabat               |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CI111000532|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>07032011|dureeSousc=>259|primeAssurance=>000000008047|tauxAssurance=>0033200|montantCredit=>000025000000|tauxEmprunt=>0390|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>004|date1Ech=>15042011|dateDerEch=>15102032|capitalRestantDu=>000024236642|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  215487|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>01011971|numCinClient=>AA332211    |typeClient=>P|adrClient1=>Casablanca Tama               |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005634                |population=>3023   |numContratFiliale=>CI111000774|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>15032011|dureeSousc=>300|primeAssurance=>000000018609|tauxAssurance=>0033200|montantCredit=>000057750000|tauxEmprunt=>0420|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15032036|capitalRestantDu=>000056049771|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012542|nomClient=>AAMOUM                        |prenomClient=>MOHAMMED                      |dateNaisClient=>01011990|numCinClient=>XW33221     |typeClient=>P|adrClient1=>IMM 15 APPT 16 RES ABWAB SALE |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005649                |population=>3023   |numContratFiliale=>CC111000583|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10032011|dureeSousc=>084|primeAssurance=>000000000034|tauxAssurance=>0022700|montantCredit=>000003200000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15032018|capitalRestantDu=>000001791052|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=> 0125456|nomClient=>BOUZAIDI                      |prenomClient=>ACHRAF                        |dateNaisClient=>01011980|numCinClient=>SQ21112     |typeClient=>P|adrClient1=>AV SIDI MED BELHASSAN RUE ALLA|adrClient2=> BEN ABDELLAH APPARTEMENT 05 I|codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005689                |population=>3023   |numContratFiliale=>CI111000771|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01102011|dureeSousc=>121|primeAssurance=>000000007696|tauxAssurance=>0033200|montantCredit=>000025000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15102011|dateDerEch=>15102021|capitalRestantDu=>000023181580|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>     10M|nomClient=>Rabat                         |prenomClient=>                              |dateNaisClient=>01011970|numCinClient=>            |typeClient=>P|adrClient1=>                              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>8410539                 |population=>3023   |numContratFiliale=>CI101000010|codeProduit=>0000002|codePhase=>P300|modePaiement=>U|periodicite=>M|typeConvention=>X|dateEffet=>01052010|dureeSousc=>243|primeAssurance=>000000000000|tauxAssurance=>0000332|montantCredit=>000060000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>31052010|dateDerEch=>31072030|capitalRestantDu=>000056171740|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>00000000|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>05091989|numCinClient=>AB6523      |typeClient=>P|adrClient1=>                              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005650                |population=>3023   |numContratFiliale=>CI101000252|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10022010|dureeSousc=>300|primeAssurance=>000000013750|tauxAssurance=>0033200|montantCredit=>000043500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>30032010|dateDerEch=>28022035|capitalRestantDu=>000041417050|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>00000000|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>01011971|numCinClient=>AA332211    |typeClient=>P|adrClient1=>                              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005634                |population=>3023   |numContratFiliale=>CI101000250|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10022010|dureeSousc=>300|primeAssurance=>000000013750|tauxAssurance=>0033200|montantCredit=>000043500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>30032010|dateDerEch=>28022035|capitalRestantDu=>000041417050|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012478|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>rue 15 apt5 taza              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CC111000587|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10032011|dureeSousc=>121|primeAssurance=>000000000255|tauxAssurance=>0022700|montantCredit=>000015000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15042021|capitalRestantDu=>000013469560|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   30021|nomClient=>OUASSINI                      |prenomClient=>MOHAMED                       |dateNaisClient=>15021970|numCinClient=>WX0023      |typeClient=>P|adrClient1=>NUM 10 APPT 15                |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005682                |population=>3023   |numContratFiliale=>CC111000468|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>06032011|dureeSousc=>120|primeAssurance=>000000000986|tauxAssurance=>0060600|montantCredit=>000022000000|tauxEmprunt=>0250|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15032021|capitalRestantDu=>000019526616|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   28900|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>01011971|numCinClient=>AA332211    |typeClient=>P|adrClient1=>res maamora                   |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005634                |population=>3023   |numContratFiliale=>CC111000348|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>28122010|dureeSousc=>121|primeAssurance=>000000000150|tauxAssurance=>0027300|montantCredit=>000007500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15012011|dateDerEch=>15012021|capitalRestantDu=>000006575472|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  015236|nomClient=>OUASSINI                      |prenomClient=>MOHAMED                       |dateNaisClient=>15021970|numCinClient=>QS98546     |typeClient=>P|adrClient1=>TEST TEST                     |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005672                |population=>3023   |numContratFiliale=>CI111000425|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01032011|dureeSousc=>300|primeAssurance=>000000019395|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15032036|capitalRestantDu=>000058419127|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
